final_fantasy_the_spirits_within|Urban Cinefile Critics|Urban Cinefile|F|It's quite a blast.|NA|July 27, 2001|N
final_fantasy_the_spirits_within|David Luty|Film Journal International|R|The characters in Final Fantasy are truly artificial in more ways than one.|NA|July 24, 2001|N
final_fantasy_the_spirits_within|Danny Graydon|BBC.com|R|The visual grandeur cannot hide clichd dialogue, thin characters, and a frustrating lack of development.|3/5|July 24, 2001|Y
final_fantasy_the_spirits_within|David Keyes|Cinemaphile.org|F|...has the visionary scope of '2001: A Space Odyssey,' and a story so smart and compelling that it had me grinding my teeth.|3.5/4|July 23, 2001|N
final_fantasy_the_spirits_within|Michael Dequina|TheMovieReport.com|R|Photo-realism can only go so far when so little thought has gone into the story the 'synthespians' are acting out.|2/4|July 21, 2001|N
final_fantasy_the_spirits_within|Scott A. Mantz|Scott Mantz' Movie Reviews|R||2/5|July 20, 2001|N
final_fantasy_the_spirits_within|Karina Montgomery|Cinerina|F|They are both visually very stunning to look at, both a wee on the wooden side, acting-wise, and both a mite forgettable.|3|July 19, 2001|N
final_fantasy_the_spirits_within|Michael Atkinson|Village Voice|R|The exercise is so elaborately pointless you'd think the Pentagon had bankrolled it.|NA|July 18, 2001|Y
final_fantasy_the_spirits_within|Robert Roten|Laramie Movie Scope|F|It succeeds in making the viewer wish for the images of real people on the screen instead of fake ones.|2.5/4|July 18, 2001|N
final_fantasy_the_spirits_within|Andrew Manning|Radio Free Entertainment|R|There's really only one reason to watch this movie, and that's to witness the evolution of comuter generated animation.|NA|July 17, 2001|N
final_fantasy_the_spirits_within|Susan Granger|www.susangranger.com|F|Too bad the dazzling 'eye candy' technology was wasted on such a trivial pursuit.|6/10|July 16, 2001|N
final_fantasy_the_spirits_within|Mark Ramsey|MovieJuice!|R|All the talk of how great this movie looks misses the larger point of how good this movie isn't.|NA|July 16, 2001|N
final_fantasy_the_spirits_within|Jeffrey M. Anderson|Combustible Celluloid|R|By the movie's end, I was too busy sniggering at the horrible lines ... to enjoy the visuals.|NA|July 16, 2001|N
final_fantasy_the_spirits_within|Dustin Putman|TheFilmFile.com|F|A gorgeous, surprisingly meditative look at the beauty of life and the mysteries of death.|3.5/4|July 16, 2001|N
final_fantasy_the_spirits_within|Walter Chaw|Film Freak Central|F|The film is hands down the best ever based on a video game.|NA|July 16, 2001|N
final_fantasy_the_spirits_within|Marc Savlov|Austin Chronicle|F|One for the history books, and tremendous fun to boot.|3.5/5|July 16, 2001|N
final_fantasy_the_spirits_within|Nell Minow|Movie Mom|R|When we see something with so little difference from humans, it just makes clearer how important that difference is.|2/5|July 16, 2001|N
final_fantasy_the_spirits_within|Lisa Schwarzbaum|Entertainment Weekly|F|A mesmerizing technical achievement.|B|July 16, 2001|Y
final_fantasy_the_spirits_within|Eric D. Snider|EricDSnider.com|R|Darned if the thing doesn't feel like a Saturday-morning adventure cartoon stretched out to feature-length.|C|July 16, 2001|N
final_fantasy_the_spirits_within|Harvey S. Karten|Compuserve|F|A must-see for movie buffs curious about a new technology.|3/4|July 15, 2001|N
final_fantasy_the_spirits_within|Cynthia Fuchs|Philadelphia City Paper|F|For all its capacity for follicular detail, this cool new technology has trouble with intimacy.|NA|July 14, 2001|N
final_fantasy_the_spirits_within|Stephanie Zacharek|Salon.com|R|After you're done marveling at the characters' semirealistic way of moving and the freckles and minor imperfections that dot their skin ... it's all too easy to get hung up on the things that make them seem clumsy and awkward.|NA|July 13, 2001|Y
final_fantasy_the_spirits_within|Serena Donadoni|Orlando Weekly|F|Where it falters is on the script level. Screenwriters distilled so many familiar science-fiction plot lines that nothing exists thematically to rival the groundbreaking visuals.|3/5|July 13, 2001|N
final_fantasy_the_spirits_within|Tom Long|Detroit News|R|The only reason to see Final Fantasy: The Spirits Within is to gaze in amazement at what the future of film may hold. It's not a particularly good movie, but it's a movie that may change the movies.|NA|July 13, 2001|Y
final_fantasy_the_spirits_within|Glenn Whipp|Los Angeles Daily News|F|One could recommend the film to sci-fi fans for its groundbreaking look alone.|NA|July 13, 2001|N
final_fantasy_the_spirits_within|Lawrence Toppman|Charlotte Observer|R|The film comes from a video game, and no effort was made to develop the main ideas. This may not be a bother when you're jabbing buttons or yanking joysticks, but it's a dead loss onscreen.|NA|July 13, 2001|N
final_fantasy_the_spirits_within|Michael Tunison|Boxoffice Magazine|R|Serves as yet another illustration of how unimpressive even the most sophisticated effects work can seem when married to mediocre storytelling.|NA|July 13, 2001|N
final_fantasy_the_spirits_within|Robin Clifford|Reeling Reviews|F|"The real draw for ""Final Fantasy: The Spirits Within"" is to the many fans of the video game series and those who are curious...."|B|July 13, 2001|N
final_fantasy_the_spirits_within|Mike Clark|USA Today|R|Moviegoers accustomed to Hollywood action probably won't find this contemplative adventure so appealing.|NA|July 12, 2001|Y
final_fantasy_the_spirits_within|David Elliott|San Diego Union-Tribune|F|FF:TSW, despite conceptual gas that bloats it about 10 minutes beyond its best length, has exciting surge, sweep, detail and dazzle.|NA|July 12, 2001|N
final_fantasy_the_spirits_within|Elvis Mitchell|New York Times|R|Has the stolidness of a video game, from which it is derived.|1.5/5|July 12, 2001|Y
final_fantasy_the_spirits_within|Luke Y. Thompson|New Times|F|Spectacular entertainment.|NA|July 12, 2001|N
final_fantasy_the_spirits_within|James Berardinelli|ReelViews|F|Fast-paced and highly watchable.|3/4|July 12, 2001|Y
final_fantasy_the_spirits_within|Tony Toscano|Talking Pictures (U.S.)|F|Won't disappoint the die-hard sci-fi fan or video game enthusiast.|NA|July 12, 2001|N
final_fantasy_the_spirits_within|JoBlo|JoBlo's Movie Network|R|This film's bleak and murky vision, and somewhat incomprehensible spiritual mumbo-jumbo storyline, just didn't do it for me.|5/10|July 11, 2001|N
final_fantasy_the_spirits_within|Rick Bentley|Fresno Bee|R|Unfortunately, the script is bad compared to the technology.|NA|July 11, 2001|N
final_fantasy_the_spirits_within|Steve Tilley|Edmonton Sun|R|While this completely computer-generated sci-fi tale breaks new ground visually, beneath its sleek digital surface lurks a dull and nonsensical mishmash of cliches, confusion and sterile characters.|NA|July 11, 2001|N
final_fantasy_the_spirits_within|Louis B. Hobson|Calgary Sun|R|As a feature film, it ranks right up there with Titan A.E. and Atlantis for logic and an ability to compel.|NA|July 11, 2001|N
final_fantasy_the_spirits_within|Robert W. Butler|Kansas City Star|R|Truth is, there's hardly an original idea on display here.|NA|July 11, 2001|N
final_fantasy_the_spirits_within|Liz Braun|Jam! Movies|R|Animation breakthrough aside, the main thing about Final Fantasy is that it is really, really boring.|NA|July 11, 2001|N
final_fantasy_the_spirits_within|Eric Harrison|Houston Chronicle|F|The too-smooth skin, the too-tidy hair, the slightly wooden way the characters move -- all of the elements that nudge them from the realm of the ordinary -- only serve to heighten the sense that everything on screen deserves our utmost attention.|NA|July 11, 2001|Y
final_fantasy_the_spirits_within|Kenneth Turan|Los Angeles Times|R|The sight of these characters getting romantic is about as involving as watching two expensive mannequins kissing in a Macy's window.|2.5/5|July 11, 2001|Y
final_fantasy_the_spirits_within|Jonathan Foreman|New York Post|R|Predictable, nonsensical plot, laughably lame dialogue and a surfeit of cloying environmentalist piety.|2/4|July 11, 2001|Y
final_fantasy_the_spirits_within|Jeff Vice|Deseret News (Salt Lake City)|R|The film's greatest strength is also one of its biggest weaknesses. As realistic-looking as the characters are, the flat, expressionless features make them seem emotionally aloof and rather unsympathetic.|NA|July 11, 2001|N
final_fantasy_the_spirits_within|Gene Seymour|Newsday|F|At least the movie tries not to come across like a video game that you can't play.|NA|July 11, 2001|Y
final_fantasy_the_spirits_within|Jonathan Takiff|Philadelphia Daily News|F|Just sit back, grip your arm rest like it's a joystick, and enjoy the slam-bang ride through the future-shocked Earth of 2065.|NA|July 11, 2001|N
final_fantasy_the_spirits_within|Steven Rea|Philadelphia Inquirer|F|Is Final Fantasy decent sci-fi? Yes, more than decent.|3/4|July 11, 2001|Y
final_fantasy_the_spirits_within|Mark Caro|Chicago Tribune|R|Like Dr. Ross and her companions, the movie artfully mimics life without ever truly living.|2.5/4|July 11, 2001|Y
final_fantasy_the_spirits_within|Jack Garner|Rochester Democrat and Chronicle|F|It should be seen, not for the movie itself, but for the way it has been made.|6/10|July 11, 2001|N
final_fantasy_the_spirits_within|Bob Graham|San Francisco Chronicle|R|Sooner or later, viewers have to ask themselves: If they were to do this film with live actors, would it be worth seeing?|2/4|July 11, 2001|Y
final_fantasy_the_spirits_within|Roger Ebert|Chicago Sun-Times|F|A technical milestone.|3.5/4|July 11, 2001|Y
final_fantasy_the_spirits_within|Jim Judy|Screen It!|R|It feels as if a computer also wrote and directed the film.|NA|July 11, 2001|N
final_fantasy_the_spirits_within|Melanie McFarland|Seattle Times|R|Optically stunning, emotionally cold.|NA|July 11, 2001|Y
final_fantasy_the_spirits_within|Geoff Pevere|Toronto Star|R|Digital technology allows man to create man in his own image with greater sophistication than ever before, and the 'man' he creates is a bore.|NA|July 11, 2001|Y
final_fantasy_the_spirits_within|Rick Groen|Globe and Mail|R|Narratively, thematically, this is a dismissible picture, just another in a long and forgettable line of silly action flicks.|2.5/4|July 11, 2001|Y
final_fantasy_the_spirits_within|Ken Fox|TV Guide|R|This sluggish would-be adventure is further burdened with a turgid, overly complicated plot.|2/5|July 11, 2001|N
final_fantasy_the_spirits_within|Rita Kempley|Washington Post|R|As monotonous as Muzak, and when it comes to the plot, both bewildering and trite.|NA|July 11, 2001|Y
final_fantasy_the_spirits_within|Jay Carr|Boston Globe|F|Final Fantasy: The Spirits Within raises the bar for computer-generated imagery, then leaps over it.|NA|July 11, 2001|Y
final_fantasy_the_spirits_within|Sean O'Connell|Eclipse Magazine|R|My fantasy involved having the projector break or seeing the theater lights come back on.|NA|July 11, 2001|N
final_fantasy_the_spirits_within|Jim Chastain|Norman Transcript|F|It troubles you, makes you think, and at times thrills.|B|July 11, 2001|N
final_fantasy_the_spirits_within|Sean P. Means|Salt Lake Tribune|R|Obscurely plotted, emotionally simplistic and cliched in its characterization.|NA|July 11, 2001|N
final_fantasy_the_spirits_within|MaryAnn Johanson|Flick Filosopher|R|Apparently, about $100 billion and millions of hours of rendering cycles went into creating Dr. Beautiful's hair, and about $1.50 and a coffee break went into the script.|NA|July 11, 2001|N
final_fantasy_the_spirits_within|Staci Layne Wilson|Fantastica Daily|F|It's got a thought-provoking plot, without any clear-cut 'nemeses.'|NA|July 11, 2001|N
final_fantasy_the_spirits_within|Annette Cardwell|Filmcritic.com|F|Visually awe-inspiring and groundbreaking.|4/5|July 11, 2001|N
final_fantasy_the_spirits_within|Jon Popick|Planet S Magazine|F|The characters are so frighteningly lifelike ... that it becomes distracting, which I guess actually helps the story in a way.|NA|July 11, 2001|N
final_fantasy_the_spirits_within|Thomas Caldwell|Cinema Autopsy|R|Those who are worried that computer-generated humans are going to replace live human actors need not worry.|2/5|July 11, 2001|N
final_fantasy_the_spirits_within|Ross Anthony|Hollywood Report Card|F|Gleaming, but not without faults.|2.5/4|July 10, 2001|N
final_fantasy_the_spirits_within|Mike Antonucci|San Jose Mercury News|R|A movie that doesn't quite know what it wants to be.|NA|July 10, 2001|Y
final_fantasy_the_spirits_within|Mary Kalin-Casey|Reel.com|F|Plays more like an expanded short story than a full-blown novel, but it's still a game worth playing.|3/4|July 10, 2001|N
final_fantasy_the_spirits_within|Roger Moore|Orlando Sentinel|F|Final Fantasy joins Tomb Raider and The Phantom Menace as movies whose moronic stories are mere vehicles to get the viewer from one game-challenge sequence -- a chase through canyons, a battle with aliens -- to the next.|NA|July 10, 2001|Y
final_fantasy_the_spirits_within|Duane Dudek|Milwaukee Journal Sentinel|F|While the action is convincing, the story is garbled and its which-way-is-up climax is too scrambled.|NA|July 10, 2001|N
final_fantasy_the_spirits_within|Dave White|IFilm|R|These characters are so stiff and dull that you'd be tempted to use that control pad to make the aliens eat all of them. That would be worth watching.|NA|July 10, 2001|N
final_fantasy_the_spirits_within|Mary F. Pols|Contra Costa Times|R|The movie feels -- surprise -- hollow and lifeless.|NA|July 10, 2001|Y
final_fantasy_the_spirits_within|Chris Hewitt|E! Online|F|"The tricky tale relishes in its Japanese-style storytelling and will leave patient and focused hardcore anime and sci-fi fans drooling on their
Full Review"|NA|July 10, 2001|Y
final_fantasy_the_spirits_within|Chris Vognar|Dallas Morning News|R|A faux-spiritual spectacle that goes on about Guya and spirit waves, all the while delighting in its own big guns and displaying nary a clue about weaving a cogent tale.|NA|July 10, 2001|Y
final_fantasy_the_spirits_within|Dan Fazio|Citysearch|F|Crisp, breathtaking battle sequences that nearly put live-action to shame.|5/10|July 10, 2001|N
final_fantasy_the_spirits_within|Steve Murray|Atlanta Journal-Constitution|F|Great animation, third-rate plot, but it still appeals to the geek within.|B|July 10, 2001|Y
final_fantasy_the_spirits_within|Edward Johnson-Ott|NUVO Newsweekly|R|The result is ugly, confusing and boring.|1.5/5|July 10, 2001|N
final_fantasy_the_spirits_within|Scott Chitwood|ComingSoon.net|F|The computer animation is very impressive.|NA|July 10, 2001|N
final_fantasy_the_spirits_within|Frank Swietek|One Guy's Opinion|R|It's muddled, hackneyed and torpid, and the only emotional reaction it elicits from viewers is one of tedium.|D|July 10, 2001|N
final_fantasy_the_spirits_within|Rob Blackwelder|SPLICEDWire|R|It's more than a little frustrating to be so stimulated visually while being spoon-fed incongruous spiritual mumbo jumbo and force-fed incompatible summer action conventions.|2.5/4|July 10, 2001|N
final_fantasy_the_spirits_within|Steve Rhodes|Internet Reviews|F|Older kids and adults ... will feel rewarded and blessed to have seen something so intriguing.|3.5/4|July 10, 2001|N
final_fantasy_the_spirits_within|Jim Lane|Sacramento News & Review|F|There's an almost evangelical, wave-of-the-future excitement to the film, promising more and better to come.|3/5|July 10, 2001|N
final_fantasy_the_spirits_within|Arthur Lazere|culturevulture.net|R|The filmmakers apparently have assumed that the advance in realistic animation techniques will create character, when all it really creates are images...|NA|July 9, 2001|N
final_fantasy_the_spirits_within|Erik Childress|eFilmCritic.com|F|While it entertains & may go down as the best video game film ever, Final Fantasy comes up a disappointment by not exploiting the full potential of the visuals.|3/4|July 9, 2001|N
final_fantasy_the_spirits_within|Ed Gonzalez|Slant Magazine|R|A frigid and boring (albeit noble) adaptation of what is, argueably, the greatest and most profound of RPGs.|2/4|July 9, 2001|N
final_fantasy_the_spirits_within|Michael Rechtshaffen|Hollywood Reporter|R|Truly robotic storytelling and laughably artificial dialogue.|NA|July 9, 2001|Y
battle_for_terra_2009|Debbie Lynn Elias|Behind The Lens|F|[B]esides being a beautiful work of art that happens to be fun to watch, TERRA gives hope for our terra firma - and gives us one new kick-ass heroine and some cool action figures to boot!|NA|November 7, 2019|N
battle_for_terra_2009|Kelly Vance|East Bay Express|R|If there were ever a need for artificial intelligence, this is it. E.T., phone your agent.|NA|August 18, 2011|N
battle_for_terra_2009|Graham Young|Birmingham Post|R|There are exciting moments but it's all a little too earnest and forgettable.|3/5|February 16, 2010|N
battle_for_terra_2009|Neil Smith|Total Film|R|It's not just Avatar that Aristomenis Tsirbas' film suffers in comparison to - even Planet 51 looks good beside it.|2/5|February 16, 2010|N
battle_for_terra_2009|Alan Jones|Radio Times|R|This preachy animation parable remains resolutely dull and lifeless.|1/5|February 16, 2010|N
battle_for_terra_2009|David Edwards|Daily Mirror (UK)|F|Despite the déjà vu there's plenty to enjoy, and not just for kids, from an earnest environmental message to animation that comes alive when seen in 3D.|3/5|February 16, 2010|N
battle_for_terra_2009|Allan Hunter|Daily Express (UK)|R|A stodgy, earnest tale.|2/5|February 16, 2010|N
battle_for_terra_2009|Derek Malcolm|London Evening Standard|F|The animation has an almost filigree quality that contrasts favourably with all but the best of its competitors.|3/5|February 16, 2010|Y
battle_for_terra_2009|Robbie Collin|News of the World|R|With its suspiciously similar plot and cheapo production values, a name change to Chav-atar is all but a formality.|1/5|February 16, 2010|N
battle_for_terra_2009|Rich Cline|Shadows on the Wall|F|This original, vividly designed sci-fi animation makes an astute commentary on current issues.|3.5/5|February 11, 2010|N
battle_for_terra_2009|Matthew Turner|ViewLondon|F||3/5|February 11, 2010|N
battle_for_terra_2009|Jordan Farley|SFX Magazine|R|It's the ASDA-price Avatar.|2/5|February 8, 2010|N
battle_for_terra_2009|Andrea Gronvall|Chicago Reader|F|This 3D computer animation is more otherworldly than most sci-fi films, and its environmentally conscious theme couldn't be more timely.|NA|December 16, 2009|Y
battle_for_terra_2009|Amber Wilkinson|Eye for Film|R|The green issues -- not to mention an Iraq bombing reference -- are laboured and presented through huge amounts of exposition.|2.5/5|October 8, 2009|N
battle_for_terra_2009|Bill Gibron|PopMatters|F|As it stands, Battle for Terra is a cinematic seesaw - up one moment, dragged down by derivative facets the next.|3/5|September 26, 2009|N
battle_for_terra_2009|Michael Dequina|TheMovieReport.com|F|That the film has a fair amount on its mind and expresses its concerns in an effectively restrained manner is just gravy on top of a true visual feast.|3/4|September 13, 2009|N
battle_for_terra_2009|Jordan Hoffman|UGO|R|When the title has the first two syllables of the word 'terrible' in it, there are opportunities to take pot shots. Battle For Terra is a flawed film, but it is not a failure.|B|August 11, 2009|N
battle_for_terra_2009|Roger Moore|Orlando Sentinel|R|In making animation that isn't dark enough for older fans and is too message-centric for kids, Team Terra has created a film that will probably satisfy no one.|2/5|May 13, 2009|Y
battle_for_terra_2009|James Kendrick|Q Network Film Desk|F|an intriguing and frequently exciting experiment in using 3-D computer-generated animation for serious-minded entertainment|3/4|May 11, 2009|N
battle_for_terra_2009|David Cornelius|eFilmCritic.com|F|Bold and challenging and endlessly exciting.|5/5|May 7, 2009|N
battle_for_terra_2009|Susan Granger|SSG Syndicate|R|Despite its noble anti-war, enviornmental message, it's cliched and formulaic. Unless the kids are clamoring, wait for the dvd.|5/10|May 5, 2009|N
battle_for_terra_2009|Jackie K. Cooper|jackiekcooper.com|R|A forgettable animated movie that will do better on DVD than in the competitive movie arena|5/10|May 5, 2009|N
battle_for_terra_2009|Linda Cook|Quad City Times (Davenport, IA)|F|It's everything you wanted: A great science-fiction yarn, fascinating aliens, terrific battle scenes and moral dilemmas. I'm talking, of course, about 'Battle for Terra,' and not the upcoming 'Star Trek' flick.|3.5/4|May 4, 2009|N
battle_for_terra_2009|Ben Mankiewicz|At the Movies|R|It did not work as [well] as many of the recent animated movies that we've had in the earlier part of this year or last year.|NA|May 4, 2009|Y
battle_for_terra_2009|Ben Lyons|At the Movies|R|I don't think younger or older audiences will be interested.|NA|May 4, 2009|Y
battle_for_terra_2009|Matt Pais|Metromix.com|R|Maybe aliens have an age group that will enjoy this, but humans don't.|1.5/5|May 3, 2009|N
battle_for_terra_2009|Michelle Alexandria|Eclipse Magazine|R|It's a pretentious snoozefest.|C|May 3, 2009|N
battle_for_terra_2009|Christian Toto|PajamasMedia|R|The spaceships - and the film's ideological bent - jump out at you during the new 3-D film Battle for Terra|2.5/4|May 2, 2009|N
battle_for_terra_2009|Gary Wolcott|Tri-City Herald|R|Though young kids are as wowed as their parents by three-dimensional effects, neither age group has an attention span long enough to sit through this yawner.|2.5/5|May 2, 2009|N
battle_for_terra_2009|Frank Ochieng|Associated Content|R|Although well-meaning, Battle for Terra is too tame to capture the active imagination of adventurous tots as a mediocre-driven meteorite looking to impact young minds with its slow-footed pacing and puffy-minded pathos.|2/4|May 2, 2009|N
battle_for_terra_2009|Keith Cohen|Entertainment Spectrum|F|Science-fiction geeks will be in paradise watching this animated adventure where...|2.5/4|May 1, 2009|N
battle_for_terra_2009|Kevin Carr|7M Pictures|F|takes the traditional CG film and elevates it to a higher level dealing with ugly issues of our own world using realistic logic in fantastic situations|4/5|May 1, 2009|N
battle_for_terra_2009|Luke Y. Thompson|E! Online|R|Like in many sci-fi movies, the script vastly underestimates the size of actual planets -- couldn't the humans settle on a different continent or something?|D|May 1, 2009|N
battle_for_terra_2009|Kyle Smith|New York Post|R|Aggressively ugly and intergalactically boring, the dismal sci-fi kiddie cartoon Battle for Terra is too weak to be shown anywhere except maybe on the next flight to Saturn.|1/4|May 1, 2009|Y
battle_for_terra_2009|Jason Heck|Kansas City Star|R|A film that will delight anyone under 6, and almost no one else.|2/4|May 1, 2009|N
battle_for_terra_2009|Amy Biancolli|Houston Chronicle|F|An earnest 3-D eco-sermon.|2.5/4|May 1, 2009|Y
battle_for_terra_2009|Stephen Whitty|Newark Star-Ledger|R|A cheap and tiresome outer space cartoon aimed at restless children, desperate parents and people who'll watch anything in 3-D.|1/4|May 1, 2009|Y
battle_for_terra_2009|Daniel M. Kimmel|Worcester Telegram & Gazette|R|In spite of the good intentions and colorful visuals, there's a flatness to the proceedings.|2.5/4|May 1, 2009|N
battle_for_terra_2009|Adam Graham|Detroit News|R|A simplistic message movie boasting computer animation well below the industry standard.|D|May 1, 2009|Y
battle_for_terra_2009|Shawn Levy|Oregonian|R|A tiresome, didactic and, once the novelty of the graphics has worn off, charmless film.|C|May 1, 2009|N
battle_for_terra_2009|Lisa Kennedy|Denver Post|F|Battle for Terra turns an overly familiar sci-fi cliche on its head.|2.5/4|May 1, 2009|Y
battle_for_terra_2009|Cynthia Hawkins|Orlando Weekly|R|Battle for Terra makes a visually sophisticated break from the usual kid-fare, but the filmmakers have neglected to up the ante in any other respect.|3/5|May 1, 2009|N
battle_for_terra_2009|Emily S. Mendel|culturevulture.net|R|Battle for Terra is a CG-animated sci-fi film with amazing 3-D effects, but the clichéd plot is only 1-D.|NA|May 1, 2009|N
battle_for_terra_2009|Sandie Angulo Chen|Common Sense Media|F|Animated space adventure tackles war, complex themes.|3/5|May 1, 2009|N
battle_for_terra_2009|Steven D. Greydanus|Decent Films Guide|R|Has visual style to burn, but its politically correct tale of rapacious invaders and noble natives is less interesting than the world in which the story is set.|C|May 1, 2009|N
battle_for_terra_2009|Chris Hewitt|St. Paul Pioneer Press|F|What it lacks visually, Battle for Terra makes up for with fine voice acting, a lovely score and solid story-telling.|3/4|May 1, 2009|N
battle_for_terra_2009|Dan Kois|Washington Post|R|Look past the movie's procreative protagonists and you'll find a thoughtful but muddled tale of clashing cultures, studded with battle scenes so explosion-filled that parents should think twice about bringing small children.|NA|May 1, 2009|Y
battle_for_terra_2009|Keith Uhlich|Time Out|R|"Apparently, we can all just get along by forming a utopian alliance that seems equally derived from B.F. Skinner's Walden Two and the ""Lice Capades"" episode of South Park."|2/6|May 1, 2009|Y
battle_for_terra_2009|Laura Clifford|Reeling Reviews|F|...a wonderful environmental fable tricked out as a 3-D computer animated science fiction actioner.|B|May 1, 2009|N
battle_for_terra_2009|Jim Judy|Screen It!|F|Parental Content Review|NA|May 1, 2009|N
battle_for_terra_2009|Kirk Honeycutt|Hollywood Reporter|F|A lovingly crafted 3-D animated sci-fi film that cleverly reverses War of the Worlds.|NA|May 1, 2009|Y
battle_for_terra_2009|Claudia Puig|USA Today|F|An earnest animated tale of war and peace in outer space, augmented by captivating 3-D images.|2.5/4|May 1, 2009|Y
battle_for_terra_2009|Neil Genzlinger|New York Times|F|The movie's messages are delivered with a heavy hand, but some of the scenes are eye-popping, especially -- sorry, peace-loving Terrians -- the battle sequences.|3/5|May 1, 2009|Y
battle_for_terra_2009|Justin Berton|San Francisco Chronicle|F|The creators of the 3-D animation film Battle for Terra have developed such an entirely new world inside the movie theater, it's hard not to think they just pushed the film-viewing experience forward 10 years.|4/4|May 1, 2009|Y
battle_for_terra_2009|Gary Thompson|Philadelphia Daily News|F|The movie is divertingly different, distinctive - somewhere between Pacific Rim animation and cuddly creature Disney, with a niche for itself somewhere in the middle.|B|May 1, 2009|N
battle_for_terra_2009|Jeffrey M. Anderson|Combustible Celluloid|R|A bad combination of simple-minded and heavy-handed. And the 3D animation feels practically coagulated in comparison to the fluid, smooth, energetic work in Monsters vs. Aliens.|2/4|May 1, 2009|N
battle_for_terra_2009|Eric D. Snider|EricDSnider.com|R|The technical quality would have been terrific 10 years ago but looks cheap now, and while the basic story has potential, the execution is mediocre.|C|May 1, 2009|N
battle_for_terra_2009|Jonathan Kiefer|Sacramento News & Review|F||3/5|May 1, 2009|N
battle_for_terra_2009|Dave White|Movies.com|R||C|May 1, 2009|N
battle_for_terra_2009|Stephen Schaefer|Boston Herald|F||B|May 1, 2009|N
battle_for_terra_2009|Pete Hammond|Hollywood.com|F|A thrilling, action-packed sci-fi adventure that lifts 3D animation to a whole new level of excitement. Mind blowing entertainment.|4/5|April 30, 2009|N
battle_for_terra_2009|Sara Michelle Fetters|MovieFreak.com|F|It is an interplanetary parable that fits perfectly inside our modern political discourse, the film offering up both ecological and philosophical talking points without letting them overwhelm the exhilarating adventure surrounding them.|3/4|April 30, 2009|N
battle_for_terra_2009|Nell Minow|Beliefnet|R|The animation may be three-dimensional but the story is one-dimensional in this dull saga of humans invading an alien planet -- from the perspective of the aliens.|C|April 30, 2009|N
battle_for_terra_2009|Dustin Putman|TheFilmFile.com|R|Sanctimonious claptrap—a 'can't-we-all-just-get-along' plea wrapped in futuristic warfare, dirty dishwater animation, and dreary plotting.|1/4|April 30, 2009|N
battle_for_terra_2009|Robert Abele|Los Angeles Times|F|An atmospheric sci-fi saga that may lack major studio marketing heft, but deserves a chance to win over toon-tested audiences.|3/5|April 30, 2009|Y
battle_for_terra_2009|Tom Keogh|Seattle Times|F|A dystopian view of future interplanetary relations, and a real bummer of a picture of humankind's future, Battle for Terra is a solid, though not sugarcoated, animated film for the whole family.|3/4|April 30, 2009|Y
battle_for_terra_2009|Jeff Vice|Deseret News (Salt Lake City)|R|Battle for Terra shows that you need more than computer-generated graphics to make a quality animated movie these days.|2/4|April 30, 2009|N
battle_for_terra_2009|Michael Phillips|Chicago Tribune|R|Why is the film almost good, which is to say, not bad but not more? Largely, I think, it's because screenwriter Evan Spiliotopoulos invents a lot of narrative complication of minimal interest to stretch out a short film to feature length.|2/4|April 30, 2009|Y
battle_for_terra_2009|Mack Bates|Milwaukee Journal Sentinel|F|The 3-D animated alien-invasion flick Battle for Terra upends well-worn conventions of the genre and packages them in a compelling story.|3/4|April 30, 2009|N
battle_for_terra_2009|Ethan Gilsdorf|Boston Globe|R|If you find the plot predictable, as a distraction we present an arsenal of 3-D visuals.|1.5/4|April 30, 2009|Y
battle_for_terra_2009|Sean O'Connell|Filmcritic.com|R|In this day and age, you simply cannot produce unsophisticated animation like the kind on display in the campy Battle for Terra and hope to compete.|2/5|April 30, 2009|N
battle_for_terra_2009|Frederic and Mary Ann Brussat|Spirituality & Practice|F|A sci-fi computer animated film about some nasty invaders and a resourceful teenage girl.|3/5|April 30, 2009|N
battle_for_terra_2009|Alonso Duralde|MSNBC|R|You can't fault Battle for Terra for its intentions, but sadly, you can on almost every other front.|2/5|April 30, 2009|N
battle_for_terra_2009|Scott Tobias|AV Club|F|For a movie with a on-the-cheap CGI and a wisecracking R2-D2/C-3PO clone, it's still awfully heady.|B|April 30, 2009|Y
battle_for_terra_2009|Joe Williams|St. Louis Post-Dispatch|R|A middling movie, an admirable effort that looks much better than Star Wars: The Clone Wars but won't incite similar battles, pro or con.|2.5/4|April 30, 2009|Y
battle_for_terra_2009|Marc Savlov|Austin Chronicle|F|Battle for Terra boasts impressively executed battle sequences that, frankly, are light-years beyond anything found in the recent Star Wars animated add-ons.|3/5|April 30, 2009|N
battle_for_terra_2009|Rafer Guzman|Newsday|F|The script, by Evan Spiliotopoulos, borders on the heavy-handed, but director Aristomenis Tsirbas creates an intensity that may raise even grown-up neck hairs.|2.5/4|April 30, 2009|Y
battle_for_terra_2009|Rob Vaux|Sci-Fi Movie Page|R|It can't bring its unique elements online with sufficient skill to offset its flaws.|2/4|April 30, 2009|N
battle_for_terra_2009|Roger Ebert|Chicago Sun-Times|F|A bewitchingly animated story about an invasion from outer space, by aliens who threaten to destroy all life on the planet so they can claim it as their own.|3/4|April 30, 2009|Y
